_link,_link_releases,_link_main,id,title,description,status,value_amount,value_currency,submissionTerms_electronicSubmissionPolicy
0.releases.3156.tender.lots.0,0.releases.3156,0,5,Radio Services,Lot 5: Radio Services,active,20000000,RWF,allowed
0.releases.3156.tender.lots.1,0.releases.3156,0,6,TV Services,Lot 6: TV Services,active,40000000,RWF,allowed
0.releases.3156.tender.lots.2,0.releases.3156,0,1,Print Production & Installation,Lot 1 Print Production & Installation,active,70000000,RWF,allowed
0.releases.3156.tender.lots.3,0.releases.3156,0,2,Outdoor advertisement on Digital LED billboards,Lot2: Outdoor advertisement on Digital LED billboards,active,50000000,RWF,allowed
0.releases.3156.tender.lots.4,0.releases.3156,0,3,Conference Setup ,Lot 3. Conference Setup ,active,52000000,RWF,allowed
0.releases.3156.tender.lots.5,0.releases.3156,0,4,Events Media Coverage,Lot 4:  Events Media Coverage,active,50000000,RWF,allowed
0.releases.3156.tender.lots.6,0.releases.3156,0,7,Online media & Interactive,Lot 7: Online media & Interactive,active,40000000,RWF,allowed
0.releases.3156.tender.lots.7,0.releases.3156,0,8,Production of TV and Radio Spot ,Lot 8: Production of TV and Radio Spot  ,active,10000000,RWF,allowed
0.releases.3156.tender.lots.8,0.releases.3156,0,9,Simultaneous Interpretation in the Executive Meetings,Lot 9: Simultaneous Interpretation in the Executive Meetings ,active,10000000,RWF,allowed
0.releases.3157.tender.lots.0,0.releases.3157,0,5,Radio Services,Lot 5: Radio Services,active,20000000,RWF,allowed
0.releases.3157.tender.lots.1,0.releases.3157,0,6,TV Services,Lot 6: TV Services,active,40000000,RWF,allowed
0.releases.3157.tender.lots.2,0.releases.3157,0,1,Print Production & Installation,Lot 1 Print Production & Installation,active,70000000,RWF,allowed
0.releases.3157.tender.lots.3,0.releases.3157,0,2,Outdoor advertisement on Digital LED billboards,Lot2: Outdoor advertisement on Digital LED billboards,active,50000000,RWF,allowed
0.releases.3157.tender.lots.4,0.releases.3157,0,3,Conference Setup ,Lot 3. Conference Setup ,active,52000000,RWF,allowed
0.releases.3157.tender.lots.5,0.releases.3157,0,4,Events Media Coverage,Lot 4:  Events Media Coverage,active,50000000,RWF,allowed
0.releases.3157.tender.lots.6,0.releases.3157,0,7,Online media & Interactive,Lot 7: Online media & Interactive,active,40000000,RWF,allowed
0.releases.3157.tender.lots.7,0.releases.3157,0,8,Production of TV and Radio Spot ,Lot 8: Production of TV and Radio Spot  ,active,10000000,RWF,allowed
0.releases.3157.tender.lots.8,0.releases.3157,0,9,Simultaneous Interpretation in the Executive Meetings,Lot 9: Simultaneous Interpretation in the Executive Meetings ,active,10000000,RWF,allowed
0.releases.3158.tender.lots.0,0.releases.3158,0,5,Radio Services,Lot 5: Radio Services,active,20000000,RWF,allowed
0.releases.3158.tender.lots.1,0.releases.3158,0,6,TV Services,Lot 6: TV Services,active,40000000,RWF,allowed
0.releases.3158.tender.lots.2,0.releases.3158,0,1,Print Production & Installation,Lot 1 Print Production & Installation,active,70000000,RWF,allowed
0.releases.3158.tender.lots.3,0.releases.3158,0,2,Outdoor advertisement on Digital LED billboards,Lot2: Outdoor advertisement on Digital LED billboards,active,50000000,RWF,allowed
0.releases.3158.tender.lots.4,0.releases.3158,0,3,Conference Setup ,Lot 3. Conference Setup ,active,52000000,RWF,allowed
0.releases.3158.tender.lots.5,0.releases.3158,0,4,Events Media Coverage,Lot 4:  Events Media Coverage,active,50000000,RWF,allowed
0.releases.3158.tender.lots.6,0.releases.3158,0,7,Online media & Interactive,Lot 7: Online media & Interactive,active,40000000,RWF,allowed
0.releases.3158.tender.lots.7,0.releases.3158,0,8,Production of TV and Radio Spot ,Lot 8: Production of TV and Radio Spot  ,active,10000000,RWF,allowed
0.releases.3158.tender.lots.8,0.releases.3158,0,9,Simultaneous Interpretation in the Executive Meetings,Lot 9: Simultaneous Interpretation in the Executive Meetings ,active,10000000,RWF,allowed
0.releases.3159.tender.lots.0,0.releases.3159,0,5,Radio Services,Lot 5: Radio Services,active,20000000,RWF,allowed
0.releases.3159.tender.lots.1,0.releases.3159,0,6,TV Services,Lot 6: TV Services,active,40000000,RWF,allowed
0.releases.3159.tender.lots.2,0.releases.3159,0,1,Print Production & Installation,Lot 1 Print Production & Installation,active,70000000,RWF,allowed
0.releases.3159.tender.lots.3,0.releases.3159,0,2,Outdoor advertisement on Digital LED billboards,Lot2: Outdoor advertisement on Digital LED billboards,active,50000000,RWF,allowed
0.releases.3159.tender.lots.4,0.releases.3159,0,3,Conference Setup ,Lot 3. Conference Setup ,active,52000000,RWF,allowed
0.releases.3159.tender.lots.5,0.releases.3159,0,4,Events Media Coverage,Lot 4:  Events Media Coverage,active,50000000,RWF,allowed
0.releases.3159.tender.lots.6,0.releases.3159,0,7,Online media & Interactive,Lot 7: Online media & Interactive,active,40000000,RWF,allowed
0.releases.3159.tender.lots.7,0.releases.3159,0,8,Production of TV and Radio Spot ,Lot 8: Production of TV and Radio Spot  ,active,10000000,RWF,allowed
0.releases.3159.tender.lots.8,0.releases.3159,0,9,Simultaneous Interpretation in the Executive Meetings,Lot 9: Simultaneous Interpretation in the Executive Meetings ,active,10000000,RWF,allowed
0.releases.3160.tender.lots.0,0.releases.3160,0,5,Radio Services,Lot 5: Radio Services,active,20000000,RWF,allowed
0.releases.3160.tender.lots.1,0.releases.3160,0,6,TV Services,Lot 6: TV Services,active,40000000,RWF,allowed
0.releases.3160.tender.lots.2,0.releases.3160,0,1,Print Production & Installation,Lot 1 Print Production & Installation,active,70000000,RWF,allowed
0.releases.3160.tender.lots.3,0.releases.3160,0,2,Outdoor advertisement on Digital LED billboards,Lot2: Outdoor advertisement on Digital LED billboards,active,50000000,RWF,allowed
0.releases.3160.tender.lots.4,0.releases.3160,0,3,Conference Setup ,Lot 3. Conference Setup ,active,52000000,RWF,allowed
0.releases.3160.tender.lots.5,0.releases.3160,0,4,Events Media Coverage,Lot 4:  Events Media Coverage,active,50000000,RWF,allowed
0.releases.3160.tender.lots.6,0.releases.3160,0,7,Online media & Interactive,Lot 7: Online media & Interactive,active,40000000,RWF,allowed
0.releases.3160.tender.lots.7,0.releases.3160,0,8,Production of TV and Radio Spot ,Lot 8: Production of TV and Radio Spot  ,active,10000000,RWF,allowed
0.releases.3160.tender.lots.8,0.releases.3160,0,9,Simultaneous Interpretation in the Executive Meetings,Lot 9: Simultaneous Interpretation in the Executive Meetings ,active,10000000,RWF,allowed
0.releases.3161.tender.lots.0,0.releases.3161,0,5,Radio Services,Lot 5: Radio Services,active,20000000,RWF,allowed
0.releases.3161.tender.lots.1,0.releases.3161,0,6,TV Services,Lot 6: TV Services,active,40000000,RWF,allowed
0.releases.3161.tender.lots.2,0.releases.3161,0,1,Print Production & Installation,Lot 1 Print Production & Installation,active,70000000,RWF,allowed
0.releases.3161.tender.lots.3,0.releases.3161,0,2,Outdoor advertisement on Digital LED billboards,Lot2: Outdoor advertisement on Digital LED billboards,active,50000000,RWF,allowed
0.releases.3161.tender.lots.4,0.releases.3161,0,3,Conference Setup ,Lot 3. Conference Setup ,active,52000000,RWF,allowed
0.releases.3161.tender.lots.5,0.releases.3161,0,4,Events Media Coverage,Lot 4:  Events Media Coverage,active,50000000,RWF,allowed
0.releases.3161.tender.lots.6,0.releases.3161,0,7,Online media & Interactive,Lot 7: Online media & Interactive,active,40000000,RWF,allowed
0.releases.3161.tender.lots.7,0.releases.3161,0,8,Production of TV and Radio Spot ,Lot 8: Production of TV and Radio Spot  ,active,10000000,RWF,allowed
0.releases.3161.tender.lots.8,0.releases.3161,0,9,Simultaneous Interpretation in the Executive Meetings,Lot 9: Simultaneous Interpretation in the Executive Meetings ,active,10000000,RWF,allowed
0.releases.3162.tender.lots.0,0.releases.3162,0,5,Radio Services,Lot 5: Radio Services,active,20000000,RWF,allowed
0.releases.3162.tender.lots.1,0.releases.3162,0,6,TV Services,Lot 6: TV Services,active,40000000,RWF,allowed
0.releases.3162.tender.lots.2,0.releases.3162,0,1,Print Production & Installation,Lot 1 Print Production & Installation,active,70000000,RWF,allowed
0.releases.3162.tender.lots.3,0.releases.3162,0,2,Outdoor advertisement on Digital LED billboards,Lot2: Outdoor advertisement on Digital LED billboards,active,50000000,RWF,allowed
0.releases.3162.tender.lots.4,0.releases.3162,0,3,Conference Setup ,Lot 3. Conference Setup ,active,52000000,RWF,allowed
0.releases.3162.tender.lots.5,0.releases.3162,0,4,Events Media Coverage,Lot 4:  Events Media Coverage,active,50000000,RWF,allowed
0.releases.3162.tender.lots.6,0.releases.3162,0,7,Online media & Interactive,Lot 7: Online media & Interactive,active,40000000,RWF,allowed
0.releases.3162.tender.lots.7,0.releases.3162,0,8,Production of TV and Radio Spot ,Lot 8: Production of TV and Radio Spot  ,active,10000000,RWF,allowed
0.releases.3162.tender.lots.8,0.releases.3162,0,9,Simultaneous Interpretation in the Executive Meetings,Lot 9: Simultaneous Interpretation in the Executive Meetings ,active,10000000,RWF,allowed
0.releases.3163.tender.lots.0,0.releases.3163,0,5,Radio Services,Lot 5: Radio Services,active,20000000,RWF,allowed
0.releases.3163.tender.lots.1,0.releases.3163,0,6,TV Services,Lot 6: TV Services,active,40000000,RWF,allowed
0.releases.3163.tender.lots.2,0.releases.3163,0,1,Print Production & Installation,Lot 1 Print Production & Installation,active,70000000,RWF,allowed
0.releases.3163.tender.lots.3,0.releases.3163,0,2,Outdoor advertisement on Digital LED billboards,Lot2: Outdoor advertisement on Digital LED billboards,active,50000000,RWF,allowed
0.releases.3163.tender.lots.4,0.releases.3163,0,3,Conference Setup ,Lot 3. Conference Setup ,active,52000000,RWF,allowed
0.releases.3163.tender.lots.5,0.releases.3163,0,4,Events Media Coverage,Lot 4:  Events Media Coverage,active,50000000,RWF,allowed
0.releases.3163.tender.lots.6,0.releases.3163,0,7,Online media & Interactive,Lot 7: Online media & Interactive,active,40000000,RWF,allowed
0.releases.3163.tender.lots.7,0.releases.3163,0,8,Production of TV and Radio Spot ,Lot 8: Production of TV and Radio Spot  ,active,10000000,RWF,allowed
0.releases.3163.tender.lots.8,0.releases.3163,0,9,Simultaneous Interpretation in the Executive Meetings,Lot 9: Simultaneous Interpretation in the Executive Meetings ,active,10000000,RWF,allowed
0.releases.3164.tender.lots.0,0.releases.3164,0,1,Supply of Printers for AFTER 2 Project operations,,active,10449750,RWF,allowed
0.releases.3166.tender.lots.0,0.releases.3166,0,1,"Provision of hotel services (hiring of conference halls, workshops, trainings, accommodations, restaurants and receptions outside of Kigali (framework contract)","Provision of hotel services (hiring of conference halls, workshops, trainings, accommodations, restaurants and receptions outside of Kigali (framework contract)",active,18000000,RWF,allowed
0.releases.3166.tender.lots.1,0.releases.3166,0,1,"Provision of hotel services (hiring of conference halls, workshops, trainings, accommodations, restaurants and receptions outside of Kigali (framework contract)","Provision of hotel services (hiring of conference halls, workshops, trainings, accommodations, restaurants and receptions outside of Kigali (framework contract)",active,18000000,RWF,allowed
0.releases.3167.tender.lots.0,0.releases.3167,0,1,Supply of construction materials for Kidahwe cell in Nyamiyaga Sector,,active,36650380,RWF,allowed
0.releases.3168.tender.lots.0,0.releases.3168,0,1,Supply of Fingerlings,,active,5000000,RWF,allowed
0.releases.3168.tender.lots.1,0.releases.3168,0,2,Supply of Tilapia Feed and catfish feed,,active,25000000,RWF,allowed
0.releases.3170.tender.lots.0,0.releases.3170,0,2,Purchasing of Examination materials ( Miscellaneous),,active,49600000,RWF,allowed
0.releases.3172.tender.lots.0,0.releases.3172,0,1,Supply for Fuel of MMI operations,,active,105000000,RWF,allowed
0.releases.3172.tender.lots.1,0.releases.3172,0,1,Supply for Fuel of MMI operations,,active,105000000,RWF,allowed
0.releases.3176.tender.lots.0,0.releases.3176,0,1,Supply of asset transfer (ToolKits) under Framework contract.,,active,60000000,RWF,allowed
0.releases.3178.tender.lots.0,0.releases.3178,0,1,LotNo1,,active,,,allowed
0.releases.3179.tender.lots.0,0.releases.3179,0,1,SUPPLY OF ICT EQUIPMENT,,active,19640000,RWF,allowed
0.releases.3179.tender.lots.1,0.releases.3179,0,1,SUPPLY OF ICT EQUIPMENT,,active,19640000,RWF,allowed
0.releases.3180.tender.lots.0,0.releases.3180,0,1,Supply and installation of spare parts for maintenance of Kaduha Hospital Vehicles & Motorcycles,Supply and installation of spare parts for maintenance of Kaduha Hospital Vehicles & Motorcycles,active,24000000,RWF,allowed
0.releases.3180.tender.lots.1,0.releases.3180,0,1,Supply and installation of spare parts for maintenance of Kaduha Hospital Vehicles & Motorcycles,Supply and installation of spare parts for maintenance of Kaduha Hospital Vehicles & Motorcycles,active,24000000,RWF,allowed
0.releases.3181.tender.lots.0,0.releases.3181,0,1,Acquisition of Survey to Go questionnaires ,Acquisition of Survey to Go questionnaires ,active,5000000,RWF,allowed
0.releases.3184.tender.lots.0,0.releases.3184,0,1,LOT 5: Supply of Organic Laboratory Reagents and consumables,,active,92000000,RWF,allowed
0.releases.3184.tender.lots.1,0.releases.3184,0,2,"Supply of Food, Agriculture and Mycotoxin Laboratory Reagents and Consumables",,active,90000000,RWF,allowed
0.releases.3184.tender.lots.2,0.releases.3184,0,3,Supply of Laboratory Glassware,,active,50696870,RWF,allowed
0.releases.3184.tender.lots.3,0.releases.3184,0,4,Supply of reference and microbiology culture media for isolating target microorganisms using PCR analysis ,,active,108009500,RWF,allowed
0.releases.3184.tender.lots.4,0.releases.3184,0,5,":  Supply, Installation, Commissioning and Training of Equipment for Mercury Analyzer and its Accessories",,active,255003630,RWF,allowed
0.releases.3184.tender.lots.5,0.releases.3184,0,6,"Supply, installation and commissioning of microbiology testing equipment and accessories ",,active,96003680,RWF,allowed
0.releases.3187.tender.lots.0,0.releases.3187,0,1,"Annual supply and installation of office furnitures to RRA (Meeting, Discussion and Conference Furnitures) (Framework contract).  ",,active,500000000,RWF,allowed
0.releases.3189.tender.lots.0,0.releases.3189,0,1,Provision of 3 stars Hotel services for RTB staff in Kigali City and Provinces,Provision of 3 stars Hotel services for RTB staff in Kigali City and Provinces,active,20000000,RWF,allowed
