_link,_link_releases,_link_main,id,name,roles,identifier_scheme,identifier_id,identifier_legalName,address_streetAddress,address_locality,address_region,address_postalCode,address_countryName,contactPoint_name,contactPoint_email,contactPoint_telephone
0.releases.2417.parties.11,0.releases.2417,0,RW-RRA-SUPLR-1a55d13fde99ca653a50a6252847a146b83861c05e01f406d61b3c3601f82dbc,HUGUETTE MWISENEZA,"supplier,tenderer",TIN,RW-RRA-SUPLR-1a55d13fde99ca653a50a6252847a146b83861c05e01f406d61b3c3601f82dbc,HUGUETTE MWISENEZA,"NIBOYE , KICUKIRO, UMUJYI WA KIGALI, RWANDA",RWA,,,Rwanda,MWISENEZA HUGUETTE,huguettemwiseneza@gmail.com,0781187045
0.releases.2417.parties.12,0.releases.2417,0,RW-RRA-SUPLR-43ad774fc88145b8268b9682a35a89eb0fc0122f7f0f621a0a4be8b04654e4fc,GYMAX Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-43ad774fc88145b8268b9682a35a89eb0fc0122f7f0f621a0a4be8b04654e4fc,GYMAX Ltd,Kigali,RWA,,,Rwanda,B.MUTANGANA  Michel,gymexclub1@gmail.com,"0788300897, 0739140753"
0.releases.2417.parties.13,0.releases.2417,0,RW-RRA-SUPLR-cd026e3313c767e5df539c94cab91a1b7a3d641a438d503519802d69f4bc5fa8,PRO FITNESS CLUB Limited,"supplier,tenderer",TIN,RW-RRA-SUPLR-cd026e3313c767e5df539c94cab91a1b7a3d641a438d503519802d69f4bc5fa8,PRO FITNESS CLUB Limited,Gasabo,RWA,,,Rwanda,NSHIMIYIMANA  Jean d'Amour,clubprofitness422@gmail.com,788632564
0.releases.2418.parties.0,0.releases.2418,0,RW-RRA-PE-73cd15ce1ddee6a087345226bf4eee95fdbe568c6c3d809005eb5b1cb2095a51,MIFOTRA,"procuringEntity,buyer",TIN,RW-RRA-PE-73cd15ce1ddee6a087345226bf4eee95fdbe568c6c3d809005eb5b1cb2095a51,MIFOTRA,Gasabo-Kigali,Gasabo-Kigali,Gasabo-Kigali,403,Rwanda,Clement Kabiligi,info@mifotra.gov.rw,"587540, 583371"
0.releases.2418.parties.1,0.releases.2418,0,RW-RRA-SUPLR-b12a4af1468cfd19ce8227a0d1986052ffd70a53ff36c09ca8d6c58b1bcf2eef,MAGASIN KAJAL,tenderer,TIN,RW-RRA-SUPLR-b12a4af1468cfd19ce8227a0d1986052ffd70a53ff36c09ca8d6c58b1bcf2eef,MAGASIN KAJAL,"14 KN 84 St, Nyarugenge, Kigali, Rwanda,",RWA,,"2079 Kigali, Rwanda",Rwanda,CHUNILAL GAUTAM KUMAR SHARMA,kajal2079@gmail.com,"0788322221, 0788666606, 0733666606"
0.releases.2418.parties.2,0.releases.2418,0,RW-RRA-SUPLR-9e1795aab1cbf4f6384796b72f9bc944a0d82a53602f362af551e59a689bc0fd,HI-FI TRADING SERVICES  LTD,tenderer,TIN,RW-RRA-SUPLR-9e1795aab1cbf4f6384796b72f9bc944a0d82a53602f362af551e59a689bc0fd,HI-FI TRADING SERVICES  LTD,"KIGALI,RWANDA",RWA,,4201,Rwanda,CHETANKUMAR PRATAPBHAI DODIA,hifiservices13@gmail.com,0787613626
0.releases.2418.parties.3,0.releases.2418,0,RW-RRA-SUPLR-c1a0c71782ecffbb9c279f56ab67e81fc3ce53b4d77d4dbcbf643ee6ca8c01f7,MELANO TRADING Ltd,tenderer,TIN,RW-RRA-SUPLR-c1a0c71782ecffbb9c279f56ab67e81fc3ce53b4d77d4dbcbf643ee6ca8c01f7,MELANO TRADING Ltd,"Remera, Kigali City",RWA,,,Rwanda,RWUBAKA Steven,melontradingltd@gmail.com,0788784361
0.releases.2418.parties.4,0.releases.2418,0,RW-RRA-SUPLR-09a79e0319f124661de4cfd24acafb0ab8d19401889780ad1862ceaa6c2dc151,SAWA AFRICAN Ltd,tenderer,TIN,RW-RRA-SUPLR-09a79e0319f124661de4cfd24acafb0ab8d19401889780ad1862ceaa6c2dc151,SAWA AFRICAN Ltd,RWANDA- KIGALI,RWA,,4479 Kigali /RW,Rwanda,MAHMOUD SHAFEI ABOUELHAMD MAHMOUD,sawaafrican@gmail.com,788300458
0.releases.2418.parties.5,0.releases.2418,0,RW-RRA-SUPLR-ab795a4a293f195dbb44d48f22c101e16af37228b04485658fe0d74ef0834303,SIMPLE SOLUTIONS Ltd,tenderer,TIN,RW-RRA-SUPLR-ab795a4a293f195dbb44d48f22c101e16af37228b04485658fe0d74ef0834303,SIMPLE SOLUTIONS Ltd,Rwanda - Kigali - Gasabo - Remera,RWA,,,Rwanda,NKURUNZIZA  Eric,ericnkurunziza20@gmail.com,781931580
0.releases.2418.parties.6,0.releases.2418,0,RW-RRA-SUPLR-649ff28b7f9808102b579764f63d4458f1851cc9ec60fb12b7d1fcb8232f0c78,GOLDEN TECHNOLOGY HUB AND MANUFACTURING CO Ltd,tenderer,TIN,RW-RRA-SUPLR-649ff28b7f9808102b579764f63d4458f1851cc9ec60fb12b7d1fcb8232f0c78,GOLDEN TECHNOLOGY HUB AND MANUFACTURING CO Ltd,NYARUGENGE,RWA,,,Rwanda,BINTUNIMANA  Faustin,goldentechnology908@gmail.com,788359185
0.releases.2418.parties.7,0.releases.2418,0,RW-RRA-SUPLR-4ce98f3ad6124f25b0b9496f551e7c07c8fad6aea54137bf5fa8a872edfeafb0,Y AND YAEL BUSINESS Ltd,tenderer,TIN,RW-RRA-SUPLR-4ce98f3ad6124f25b0b9496f551e7c07c8fad6aea54137bf5fa8a872edfeafb0,Y AND YAEL BUSINESS Ltd,NYARUGENGE/MUHIMA,RWA,,,Rwanda,SHUKURU  Beatrice,shukubea20@gmail.com,"0788628760, 0788628760, 0788628760"
0.releases.2418.parties.8,0.releases.2418,0,RW-RRA-SUPLR-71e5078f766562f67edc0505b38992a32ec10a78f1088bd6ce8e8286731af96a,ONESUTAM Ltd,tenderer,TIN,RW-RRA-SUPLR-71e5078f766562f67edc0505b38992a32ec10a78f1088bd6ce8e8286731af96a,ONESUTAM Ltd,KIGALI-KICUKIRO-GASHARU,RWA,,,Rwanda,UMURERWA  Rachel,oneskigali@gmail.com,"0782027185, 0782788767"
0.releases.2418.parties.9,0.releases.2418,0,RW-RRA-SUPLR-1ef075576d1ac3bee63d06a76535a4b993e33ba43bbde02140c33a4ccfbab1e5,C&ABIMU Limited,tenderer,TIN,RW-RRA-SUPLR-1ef075576d1ac3bee63d06a76535a4b993e33ba43bbde02140c33a4ccfbab1e5,C&ABIMU Limited,KICUKIRO,RWA,,,Rwanda,UMUTONI  Chadia,umutonishadia@yahoo.com,783410668
0.releases.2418.parties.10,0.releases.2418,0,RW-RRA-SUPLR-814d29ab4b77a8262d617973dc9a975ccc0b0a07621e7070acad8aa9bd3118bf,LARENDE COMPANY Ltd,tenderer,TIN,RW-RRA-SUPLR-814d29ab4b77a8262d617973dc9a975ccc0b0a07621e7070acad8aa9bd3118bf,LARENDE COMPANY Ltd,KIMISAGARA/NYARUGENGE,RWA,,,Rwanda,NTARUKUNDO  Aimable,meboeng@gmail.com,"0788518936, 0788518936"
0.releases.2418.parties.11,0.releases.2418,0,RW-RRA-SUPLR-e2df046b0b6a165877772b3ffbcbc12974c7d29754a857a8c5a3e4c3de3fd827,WELLS ENERGY Ltd,tenderer,TIN,RW-RRA-SUPLR-e2df046b0b6a165877772b3ffbcbc12974c7d29754a857a8c5a3e4c3de3fd827,WELLS ENERGY Ltd,KIGALI-KICUKIRO,RWA,,,Rwanda,NIYONSHUTI KARABARANGA  Maurice,wellsenergyltd@gmail.com,788715699
0.releases.2418.parties.12,0.releases.2418,0,RW-RRA-SUPLR-7b86250fe4f8c9f6d14e3ae321ce42bc45b9e2997186aa54eb936a9683365894,BUILDERS ENGINEERING Ltd,tenderer,TIN,RW-RRA-SUPLR-7b86250fe4f8c9f6d14e3ae321ce42bc45b9e2997186aa54eb936a9683365894,BUILDERS ENGINEERING Ltd,Kigali-Rwanda,RWA,,1,Rwanda,IYAMUREMYE  Jean Luc,iyamujohn57@gmail.com,"788716679, 0788279412"
0.releases.2419.parties.0,0.releases.2419,0,RW-RRA-PE-73cd15ce1ddee6a087345226bf4eee95fdbe568c6c3d809005eb5b1cb2095a51,MIFOTRA,"procuringEntity,buyer",TIN,RW-RRA-PE-73cd15ce1ddee6a087345226bf4eee95fdbe568c6c3d809005eb5b1cb2095a51,MIFOTRA,Gasabo-Kigali,Gasabo-Kigali,Gasabo-Kigali,403,Rwanda,Clement Kabiligi,info@mifotra.gov.rw,"587540, 583371"
0.releases.2419.parties.1,0.releases.2419,0,RW-RRA-SUPLR-f85ac784a31ad1d2f7c18761cc9975cac16c58b734829dc63988a4d1f33d9d2c,CERCLESPORTIFDEKIGALI,tenderer,TIN,RW-RRA-SUPLR-f85ac784a31ad1d2f7c18761cc9975cac16c58b734829dc63988a4d1f33d9d2c,CERCLESPORTIFDEKIGALI,NYARUGENGE,RWA,,,Rwanda,RUSANGANWA BAYIRO ADOLPHE,cerclesportifdekigali@gmail.com,0788664569
0.releases.2419.parties.2,0.releases.2419,0,RW-RRA-SUPLR-6eca4c16d2023ac20aa473d42347a3909847437fa77b9a04d9cfac940f693330,PRO SPORTS AGENCY Ltd,tenderer,TIN,RW-RRA-SUPLR-6eca4c16d2023ac20aa473d42347a3909847437fa77b9a04d9cfac940f693330,PRO SPORTS AGENCY Ltd,"Kimironko,Kigali",RWA,,,Rwanda,NAMENYE B.  Patrick,prosportsagencyrwanda@gmail.com,"0788721234, 733321234"
0.releases.2420.parties.0,0.releases.2420,0,RW-RRA-PE-eeb105cf1ff1dfd6e4ee853c375c4cf37f7593e3dfd8cc6bd1250304cbe673d9,GAKENKE DISTRICT,"procuringEntity,buyer",TIN,RW-RRA-PE-eeb105cf1ff1dfd6e4ee853c375c4cf37f7593e3dfd8cc6bd1250304cbe673d9,GAKENKE DISTRICT,RUHENGERI,RUHENGERI,RUHENGERI,152,Rwanda,NANKUNDA Jolly,jolly.nankunda@gakenke.gov.rw,0788308976
0.releases.2421.parties.0,0.releases.2421,0,RW-RRA-PE-eeb105cf1ff1dfd6e4ee853c375c4cf37f7593e3dfd8cc6bd1250304cbe673d9,GAKENKE DISTRICT,"procuringEntity,buyer",TIN,RW-RRA-PE-eeb105cf1ff1dfd6e4ee853c375c4cf37f7593e3dfd8cc6bd1250304cbe673d9,GAKENKE DISTRICT,RUHENGERI,RUHENGERI,RUHENGERI,152,Rwanda,NANKUNDA Jolly,jolly.nankunda@gakenke.gov.rw,0788308976
0.releases.2422.parties.0,0.releases.2422,0,RW-RRA-PE-eeb105cf1ff1dfd6e4ee853c375c4cf37f7593e3dfd8cc6bd1250304cbe673d9,GAKENKE DISTRICT,"procuringEntity,buyer",TIN,RW-RRA-PE-eeb105cf1ff1dfd6e4ee853c375c4cf37f7593e3dfd8cc6bd1250304cbe673d9,GAKENKE DISTRICT,RUHENGERI,RUHENGERI,RUHENGERI,152,Rwanda,NANKUNDA Jolly,jolly.nankunda@gakenke.gov.rw,0788308976
0.releases.2423.parties.0,0.releases.2423,0,RW-RRA-PE-1cd8bb52110f32d8dd333eef549443c03a8bd94c1b47c6ed3c9054474eb57cf5,RWANDA FORENSIC INSTITUTE (RFI),"procuringEntity,buyer",TIN,RW-RRA-PE-1cd8bb52110f32d8dd333eef549443c03a8bd94c1b47c6ed3c9054474eb57cf5,RWANDA FORENSIC INSTITUTE (RFI),Kacyiru,Kacyiru,Kacyiru,979,Rwanda,Lt Col. (Rtd) Dr. Charles KARANGWA,info@rfi.gov.rw,"0788382735, 0788382735, 0788382735"
0.releases.2423.parties.1,0.releases.2423,0,RW-RRA-SUPLR-cad2209702411e77edef69f190a911ff2ccb6bfa2a86788b8797b4678912298a,NDINDABAHIZIEM Limited,tenderer,TIN,RW-RRA-SUPLR-cad2209702411e77edef69f190a911ff2ccb6bfa2a86788b8797b4678912298a,NDINDABAHIZIEM Limited,Kigali-Gasabo,RWA,,,Rwanda,NDINDABAHIZI  Emmanuel,emmandinda@yahoo.fr,782177952
0.releases.2423.parties.2,0.releases.2423,0,RW-RRA-SUPLR-e1b82bf7094d5c60f2bd82f010d1c8bf20408c5301ddac7fc40d0022dbb355e8,NEXTBIG TECNOLOGY Ltd,tenderer,TIN,RW-RRA-SUPLR-e1b82bf7094d5c60f2bd82f010d1c8bf20408c5301ddac7fc40d0022dbb355e8,NEXTBIG TECNOLOGY Ltd,Gasabo-Remera,RWA,,,Rwanda,RWISUMBURA  MBONIMPA,nextbigtechnology2050@gmail.com,"0788302286, 0788582359"
0.releases.2423.parties.3,0.releases.2423,0,RW-RRA-SUPLR-c8eea58df2adf0e53e74b09aa8921d6cf5e16aad3d540608a885ada0e7651517,MAX SERVICES TECHNOLOGY Ltd,tenderer,TIN,RW-RRA-SUPLR-c8eea58df2adf0e53e74b09aa8921d6cf5e16aad3d540608a885ada0e7651517,MAX SERVICES TECHNOLOGY Ltd,KIGALI CITY,RWA,,,Rwanda,NSHIMYUMUREMYI  Schadrack,maxservicestech@gmail.com,722222290
0.releases.2423.parties.4,0.releases.2423,0,RW-RRA-SUPLR-5a9b3e692ead1448d0475c70be3e3555003edc21b693dbfe81eb80379469c5a8,KEANE ENGINEERING TECHNOLOGIES LIMITED,tenderer,TIN,RW-RRA-SUPLR-5a9b3e692ead1448d0475c70be3e3555003edc21b693dbfe81eb80379469c5a8,KEANE ENGINEERING TECHNOLOGIES LIMITED,"Plot 2212, Kagarama - Kicukiro",RWA,,P.O. Box 7236,Rwanda,ERIC  KALENDE,martine@keaneengineering.co.ug,"0781527552, 0795464609"
0.releases.2424.parties.0,0.releases.2424,0,RW-RRA-PE-1cd8bb52110f32d8dd333eef549443c03a8bd94c1b47c6ed3c9054474eb57cf5,RWANDA FORENSIC INSTITUTE (RFI),"procuringEntity,buyer",TIN,RW-RRA-PE-1cd8bb52110f32d8dd333eef549443c03a8bd94c1b47c6ed3c9054474eb57cf5,RWANDA FORENSIC INSTITUTE (RFI),Kacyiru,Kacyiru,Kacyiru,979,Rwanda,Lt Col. (Rtd) Dr. Charles KARANGWA,info@rfi.gov.rw,"0788382735, 0788382735, 0788382735"
0.releases.2425.parties.0,0.releases.2425,0,RW-RRA-PE-1985141f844ca00dbf57e1629b396208907b719687fad6966de49fb4a6195af7,NYAMASHEKE DISTRICT,"procuringEntity,buyer",TIN,RW-RRA-PE-1985141f844ca00dbf57e1629b396208907b719687fad6966de49fb4a6195af7,NYAMASHEKE DISTRICT,NYAMASHEKE KAGANO,NYAMASHEKE KAGANO,NYAMASHEKE KAGANO,72 NYAMASHEKE,Rwanda,MUNEZA Placide,corporate@nyamasheke.gov.rw,"0788405539, 0788479930, 0788612838"
0.releases.2426.parties.0,0.releases.2426,0,RW-RRA-PE-1985141f844ca00dbf57e1629b396208907b719687fad6966de49fb4a6195af7,NYAMASHEKE DISTRICT,"procuringEntity,buyer",TIN,RW-RRA-PE-1985141f844ca00dbf57e1629b396208907b719687fad6966de49fb4a6195af7,NYAMASHEKE DISTRICT,NYAMASHEKE KAGANO,NYAMASHEKE KAGANO,NYAMASHEKE KAGANO,72 NYAMASHEKE,Rwanda,MUNEZA Placide,corporate@nyamasheke.gov.rw,"0788405539, 0788479930, 0788612838"
0.releases.2427.parties.0,0.releases.2427,0,RW-RRA-PE-813d8e7e337fd26909645918201d8c7bce97135e2eb38c0915ee23cb0c6b99cd,NATIONAL AGRICULTURAL EXPORT DEVELOPMENT BOARD (NAEB),"procuringEntity,buyer",TIN,RW-RRA-PE-813d8e7e337fd26909645918201d8c7bce97135e2eb38c0915ee23cb0c6b99cd,NATIONAL AGRICULTURAL EXPORT DEVELOPMENT BOARD (NAEB),GIKONDO,GIKONDO,GIKONDO,,Rwanda,MPEZAMIHIGO Gabriel,info@naeb.gov.rw,"0788798768, 0788798768, 0788562687"
0.releases.2427.parties.1,0.releases.2427,0,RW-RRA-SUPLR-0a2f931b8b5a49f93aa07447eb3858a8ed2961cd2fa8518dbbcf08cfb11ff2d0,AKAGERA BUSINESS GROUP  LTD,tenderer,TIN,RW-RRA-SUPLR-0a2f931b8b5a49f93aa07447eb3858a8ed2961cd2fa8518dbbcf08cfb11ff2d0,AKAGERA BUSINESS GROUP  LTD,"Kigali, Rwanda",RWA,,3774,Rwanda,SENTHIL GANESH SHANBAGAMOORTHY,sganesh@abgafrica.com,"0788308311, 0788308311"
0.releases.2427.parties.2,0.releases.2427,0,RW-RRA-SUPLR-fd2e54bf2b7d931687231adc787750bec912f3174c668a3409a356eb09341e90,QUINCAILLERIE BETA  LTD,tenderer,TIN,RW-RRA-SUPLR-fd2e54bf2b7d931687231adc787750bec912f3174c668a3409a356eb09341e90,QUINCAILLERIE BETA  LTD,Muhima Kigali,RWA,,4179 Kigali,Rwanda,BAHIZI  DEO,qu_beta2005@yahoo.fr,"250783885700, 250788500058, 250785155458"
0.releases.2427.parties.3,0.releases.2427,0,RW-RRA-SUPLR-623c8e45eb838c17be633a74afef7035ec22bf85b44bae1d825ff6ed4c8563ff,VISION TECHNOLOGIES COMPANY (V.T.C) Ltd,tenderer,TIN,RW-RRA-SUPLR-623c8e45eb838c17be633a74afef7035ec22bf85b44bae1d825ff6ed4c8563ff,VISION TECHNOLOGIES COMPANY (V.T.C) Ltd,"MUHIMA, NYARUGENGE, KIGALI CITY, RWANDA",RWA,,5858,Rwanda,GISHOMA Eric,info@visiontechnologiescompany.com,"0788682433, 0788529036, 0788319183"
0.releases.2427.parties.4,0.releases.2427,0,RW-RRA-SUPLR-622d2fc6d83d3bb68b391c8595a763f98726b10cfcf57b2670c63a2a77850dc8,KIGALI SOURCE COMPANY  LTD,tenderer,TIN,RW-RRA-SUPLR-622d2fc6d83d3bb68b391c8595a763f98726b10cfcf57b2670c63a2a77850dc8,KIGALI SOURCE COMPANY  LTD,NYARUGENGE,RWA,,,Rwanda,KANDERA  clementine,eugene.hodari63@gmail.com,0788521147
0.releases.2427.parties.5,0.releases.2427,0,RW-RRA-SUPLR-751255b7a37311a61615a00b6438c924fd75db09b2657a29f76a4a85419ec7f5,KANON Ltd,tenderer,TIN,RW-RRA-SUPLR-751255b7a37311a61615a00b6438c924fd75db09b2657a29f76a4a85419ec7f5,KANON Ltd,NYARUGENGE,RWA,,-,Rwanda,KAMANZI  Alice,kanostationery@gmail.com,"0788759520, 0788759520, 0788685261"
0.releases.2427.parties.6,0.releases.2427,0,RW-RRA-SUPLR-77093d83c7e686d57505fcb3423f061ef5bfcbb9922aceae8fae1b0e5500e34a,ECEP  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-77093d83c7e686d57505fcb3423f061ef5bfcbb9922aceae8fae1b0e5500e34a,ECEP  LTD,RUGENGE :,RWA,,,Rwanda,BUTERA INNOCENT,buterainnocent@gmail.com,"0788306422, 0788590015"
0.releases.2427.parties.7,0.releases.2427,0,RW-RRA-SUPLR-4081f2ff0b91d1e78b230b2fb70636fc072d3930e16ca89adc3aaa6f567baceb,C.K BUSINESS  LTD,tenderer,TIN,RW-RRA-SUPLR-4081f2ff0b91d1e78b230b2fb70636fc072d3930e16ca89adc3aaa6f567baceb,C.K BUSINESS  LTD,KICUKIRO- NIBOYE,RWA,,141 KIGALI,Rwanda,KAMBABAZI Charlotte,ckbusinessltd3@gmail.com,"0791445890, 0788613986, 0786161672"
0.releases.2427.parties.8,0.releases.2427,0,RW-RRA-SUPLR-6bcd6523a2638b59da85ebc7dba16af69f3765c9a057f09e74b16a938180cf44,GLOBE EDUCATION CONSULT Ltd,tenderer,TIN,RW-RRA-SUPLR-6bcd6523a2638b59da85ebc7dba16af69f3765c9a057f09e74b16a938180cf44,GLOBE EDUCATION CONSULT Ltd,Gisimenti Remera Gasabo,RWA,,,Rwanda,MANZI  Samuel,manzi2tonny@gmail.com,788306952
0.releases.2427.parties.9,0.releases.2427,0,RW-RRA-SUPLR-09a79e0319f124661de4cfd24acafb0ab8d19401889780ad1862ceaa6c2dc151,SAWA AFRICAN Ltd,tenderer,TIN,RW-RRA-SUPLR-09a79e0319f124661de4cfd24acafb0ab8d19401889780ad1862ceaa6c2dc151,SAWA AFRICAN Ltd,RWANDA- KIGALI,RWA,,4479 Kigali /RW,Rwanda,MAHMOUD SHAFEI ABOUELHAMD MAHMOUD,sawaafrican@gmail.com,788300458
0.releases.2427.parties.10,0.releases.2427,0,RW-RRA-SUPLR-b997313b7dd307e016de51e37286b7682553abada2141f44d889855df65cc224,GRASSLAND PROPERTY CONSULTANCY Ltd,tenderer,TIN,RW-RRA-SUPLR-b997313b7dd307e016de51e37286b7682553abada2141f44d889855df65cc224,GRASSLAND PROPERTY CONSULTANCY Ltd,Kicuiro,RWA,,,Rwanda,MUCYO  David,czmucyo@gmail.com,"788250872, 0788716231"
0.releases.2427.parties.11,0.releases.2427,0,RW-RRA-SUPLR-f6b8786c5d6b79571989fedb77884913500d8ddea5a6580b3d1612f6737319ea,TEKACCESS Ltd,tenderer,TIN,RW-RRA-SUPLR-f6b8786c5d6b79571989fedb77884913500d8ddea5a6580b3d1612f6737319ea,TEKACCESS Ltd,13 KG 599 ST,RWA,,,Rwanda,MURINZI  Ahorukomeye Bertin,jimurinzi@tekaccess.rw,0788308294
0.releases.2427.parties.12,0.releases.2427,0,RW-RRA-SUPLR-3e0522da5412e2275b8fa7d848c9a20b4fcce90cb52df1852ba392a048080630,J & B FAST TRACK Ltd,tenderer,TIN,RW-RRA-SUPLR-3e0522da5412e2275b8fa7d848c9a20b4fcce90cb52df1852ba392a048080630,J & B FAST TRACK Ltd,Kigali nyarugenge,RWA,,,Rwanda,NGABONZIZA  Bonaventure,bngabo3@gmail.com,788316223
0.releases.2427.parties.13,0.releases.2427,0,RW-RRA-SUPLR-65998f289ffc9591f0b21c30ad1b74a13af48cb705e51af7610dd193e1de8c15,DESTINY TECHNOLOGIES COMPANY Ltd,tenderer,TIN,RW-RRA-SUPLR-65998f289ffc9591f0b21c30ad1b74a13af48cb705e51af7610dd193e1de8c15,DESTINY TECHNOLOGIES COMPANY Ltd,RWANDA,RWA,,,Rwanda,NIYONZIMA  Jean D Amour,info@destinytechnologiescompany.rw,"0788354838, 0788354838, 0788354838"
0.releases.2427.parties.14,0.releases.2427,0,RW-RRA-SUPLR-e1b82bf7094d5c60f2bd82f010d1c8bf20408c5301ddac7fc40d0022dbb355e8,NEXTBIG TECNOLOGY Ltd,tenderer,TIN,RW-RRA-SUPLR-e1b82bf7094d5c60f2bd82f010d1c8bf20408c5301ddac7fc40d0022dbb355e8,NEXTBIG TECNOLOGY Ltd,Gasabo-Remera,RWA,,,Rwanda,RWISUMBURA  MBONIMPA,nextbigtechnology2050@gmail.com,"0788302286, 0788582359"
0.releases.2427.parties.15,0.releases.2427,0,RW-RRA-SUPLR-5a9b3e692ead1448d0475c70be3e3555003edc21b693dbfe81eb80379469c5a8,KEANE ENGINEERING TECHNOLOGIES LIMITED,tenderer,TIN,RW-RRA-SUPLR-5a9b3e692ead1448d0475c70be3e3555003edc21b693dbfe81eb80379469c5a8,KEANE ENGINEERING TECHNOLOGIES LIMITED,"Plot 2212, Kagarama - Kicukiro",RWA,,P.O. Box 7236,Rwanda,ERIC  KALENDE,martine@keaneengineering.co.ug,"0781527552, 0795464609"
0.releases.2427.parties.16,0.releases.2427,0,RW-RRA-SUPLR-9d6ae8c5fb7b2bb03ca57e6efae64577014828631b1428980682426dd433a1a0,TAIZHOU SHARKWAY TECHNOLOGY CO LTD,tenderer,TIN,RW-RRA-SUPLR-9d6ae8c5fb7b2bb03ca57e6efae64577014828631b1428980682426dd433a1a0,TAIZHOU SHARKWAY TECHNOLOGY CO LTD,"Building 9, No. 308, Tongyang West Road, Suchen Town, Hailing District, Taizhou City, Jiangsu Province, China",CHN,,,China,DING KAI,eric@kingenerator.com,008615951175994
0.releases.2428.parties.0,0.releases.2428,0,RW-RRA-PE-5cb7d8e1269ae590163eaea35603d20cd25839541d0c6bc21179ca8a57056090,CHAMBER OF DEPUTIES,"procuringEntity,buyer",TIN,RW-RRA-PE-5cb7d8e1269ae590163eaea35603d20cd25839541d0c6bc21179ca8a57056090,CHAMBER OF DEPUTIES,KK 21 AVE,KK 21 AVE,KK 21 AVE,352 kigali,Rwanda,Amb. KAMBANDA Jeanine,yves.nshimiyimana@parliament.gov.rw,0788476663
0.releases.2429.parties.0,0.releases.2429,0,RW-RRA-PE-bb269ac74649339c96c48efb4942a54a23d1197eecdc0d82e39021e1a3c5af02,KIREHE DISTRICT,"procuringEntity,buyer",TIN,RW-RRA-PE-bb269ac74649339c96c48efb4942a54a23d1197eecdc0d82e39021e1a3c5af02,KIREHE DISTRICT,"Kirehe district,Eastern Province","Kirehe district,Eastern Province","Kirehe district,Eastern Province",51 KIBUNGO,Rwanda,NDAYAMBAJE Aime Joel,corporate@kirehe.gov.rw,"0788699344, 0788699344"
0.releases.2429.parties.1,0.releases.2429,0,RW-RRA-SUPLR-64fa386b574cc570480b6b47bb52ae33e4420fd8ec60e9800b296a9720195bc9,KIREHE PRIVATEVET COMPANY Ltd,tenderer,TIN,RW-RRA-SUPLR-64fa386b574cc570480b6b47bb52ae33e4420fd8ec60e9800b296a9720195bc9,KIREHE PRIVATEVET COMPANY Ltd,Kirehe,RWA,,,Rwanda,KAMONYO  Ildephonse,nkeragutabarapatrick@gmail.com,"784061878, 785540643"
0.releases.2430.parties.0,0.releases.2430,0,RW-RRA-PE-1985141f844ca00dbf57e1629b396208907b719687fad6966de49fb4a6195af7,NYAMASHEKE DISTRICT,"procuringEntity,buyer",TIN,RW-RRA-PE-1985141f844ca00dbf57e1629b396208907b719687fad6966de49fb4a6195af7,NYAMASHEKE DISTRICT,NYAMASHEKE KAGANO,NYAMASHEKE KAGANO,NYAMASHEKE KAGANO,72 NYAMASHEKE,Rwanda,MUNEZA Placide,corporate@nyamasheke.gov.rw,"0788405539, 0788479930, 0788612838"
0.releases.2431.parties.0,0.releases.2431,0,RW-RRA-PE-1985141f844ca00dbf57e1629b396208907b719687fad6966de49fb4a6195af7,NYAMASHEKE DISTRICT,"procuringEntity,buyer",TIN,RW-RRA-PE-1985141f844ca00dbf57e1629b396208907b719687fad6966de49fb4a6195af7,NYAMASHEKE DISTRICT,NYAMASHEKE KAGANO,NYAMASHEKE KAGANO,NYAMASHEKE KAGANO,72 NYAMASHEKE,Rwanda,MUNEZA Placide,corporate@nyamasheke.gov.rw,"0788405539, 0788479930, 0788612838"
0.releases.2432.parties.0,0.releases.2432,0,RW-RRA-PE-fbcbd1d7bcc9fd6119e87007816b6532880037c6d86496182a6e28d17414cc85,RWANDA REGULATORY AUTHORITY( RURA),"procuringEntity,buyer",TIN,RW-RRA-PE-fbcbd1d7bcc9fd6119e87007816b6532880037c6d86496182a6e28d17414cc85,RWANDA REGULATORY AUTHORITY( RURA),NYARUGENGE,NYARUGENGE,NYARUGENGE,7289,Rwanda,KANYANKORE Protais,protais.kanyankore@rura.rw,"0788531234, 3988"
0.releases.2432.parties.1,0.releases.2432,0,RW-RRA-SUPLR-a77c5c9fbf3bce776c5a5cbfa996d003e36fa2a74b54fee6797d37e1f2f972a7,MFI DOCUMENT SOLUTIONS (R)  LTD,tenderer,TIN,RW-RRA-SUPLR-a77c5c9fbf3bce776c5a5cbfa996d003e36fa2a74b54fee6797d37e1f2f972a7,MFI DOCUMENT SOLUTIONS (R)  LTD,"14 KN 29 Street, Kiyovu, Kigali , Rwanda",RWA,,6310,Rwanda,PRAVEEN BABU,rwanda@groupmfi.com,"0790005986, 0788317206"
