_link,_link_releases,_link_main,id,relationship,title,scheme,identifier
0.releases.2978.relatedProcesses.0,0.releases.2978,0,P000046/2025/2026/1603000000,planning,Upgrading the openclinic software (pharmacy module),ocid,ocds-ozzobm-P000046/2025/2026/1603000000
0.releases.2979.relatedProcesses.0,0.releases.2979,0,P000033/2024/2025/1602000000,planning,Digitalise CHUB old Documents and purchase storage server,ocid,ocds-ozzobm-P000033/2024/2025/1602000000
0.releases.2980.relatedProcesses.0,0.releases.2980,0,P000198/2024/2025/1203000000,planning,Subscription to Risk assessment and Transfer pricing analysis database (Framework),ocid,ocds-ozzobm-P000198/2024/2025/1203000000
0.releases.2981.relatedProcesses.0,0.releases.2981,0,P000061/2025/2026/0400000000,planning,Branding for NUC(print production and installation),ocid,ocds-ozzobm-P000061/2025/2026/0400000000
0.releases.2982.relatedProcesses.0,0.releases.2982,0,P000003/2025/2026/6000000000,planning,Supervision for construction works of Gahabwa center-Bikono-Muramba chip seal road (3.743km),ocid,ocds-ozzobm-P000003/2025/2026/6000000000
0.releases.2983.relatedProcesses.0,0.releases.2983,0,P000128/2024/2025/1200001000,planning,Recruitment of Individual Consultant to Manage IIA Rwanda Member Services and Certifications Programs,ocid,ocds-ozzobm-P000128/2024/2025/1200001000
0.releases.2984.relatedProcesses.0,0.releases.2984,0,P000003/2025/2026/6600000000,planning,Supply of Girinka Package,ocid,ocds-ozzobm-P000003/2025/2026/6600000000
0.releases.2985.relatedProcesses.0,0.releases.2985,0,P000131/2024/2025/1200001000,planning,Recruitment of a Lead Consultant to Manage IIA Rwanda Operations,ocid,ocds-ozzobm-P000131/2024/2025/1200001000
0.releases.2986.relatedProcesses.0,0.releases.2986,0,P000103/2025/2026/1601000000,planning,Supply of office furniture,ocid,ocds-ozzobm-P000103/2025/2026/1601000000
0.releases.2987.relatedProcesses.0,0.releases.2987,0,P000025/2021/2022/1203000000,planning,Provision of rental services for RRA staff accommodation-A in RUSIZI District (framework contract),ocid,ocds-ozzobm-P000025/2021/2022/1203000000
0.releases.2988.relatedProcesses.0,0.releases.2988,0,P000052/2025/2026/6600000000,planning,Tender for managing the District cattle slaugterhouse,ocid,ocds-ozzobm-P000052/2025/2026/6600000000
0.releases.2989.relatedProcesses.0,0.releases.2989,0,P000040/2025/2026/0901001015,planning,Provision of car wash services,ocid,ocds-ozzobm-P000040/2025/2026/0901001015
0.releases.2990.relatedProcesses.0,0.releases.2990,0,P000002/2025/2026/8500000000,planning,Supply for Fuel of MMI operations,ocid,ocds-ozzobm-P000002/2025/2026/8500000000
0.releases.2991.relatedProcesses.0,0.releases.2991,0,P000074/2025/2026/1001000000,planning,Supply of reagents for food agriculture and mycotoxin laboratory (Framework contract),ocid,ocds-ozzobm-P000074/2025/2026/1001000000
0.releases.2992.relatedProcesses.0,0.releases.2992,0,P000007/2023/2024/6500003001,planning,Provision of Security services at Nemba Hospital,ocid,ocds-ozzobm-P000007/2023/2024/6500003001
0.releases.2993.relatedProcesses.0,0.releases.2993,0,P000025/2025/2026/1306000000,planning,PROVISION OF DIFFERENT SERVICES FOR RIB EVENTS,ocid,ocds-ozzobm-P000025/2025/2026/1306000000
0.releases.2994.relatedProcesses.0,0.releases.2994,0,P000017/2025/2026/4300003001,planning,Provision of hotel services,ocid,ocds-ozzobm-P000017/2025/2026/4300003001
0.releases.2995.relatedProcesses.0,0.releases.2995,0,P000109/2024/2025/5300000000,planning,Supply of   materials used in construction of classroom and retaining wall ( LOTS7) under framework contract,ocid,ocds-ozzobm-P000109/2024/2025/5300000000
0.releases.2996.relatedProcesses.0,0.releases.2996,0,P000109/2024/2025/5300000000,planning,Supply of   materials used in construction of classroom and retaining wall ( LOTS7) under framework contract,ocid,ocds-ozzobm-P000109/2024/2025/5300000000
0.releases.2997.relatedProcesses.0,0.releases.2997,0,P000109/2024/2025/5300000000,planning,Supply of   materials used in construction of classroom and retaining wall ( LOTS7) under framework contract,ocid,ocds-ozzobm-P000109/2024/2025/5300000000
0.releases.2998.relatedProcesses.0,0.releases.2998,0,P000051/2025/2026/4000000000,planning,HIRING A SERVICE PROVIDER FOR PROPERTY VALUATION,ocid,ocds-ozzobm-P000051/2025/2026/4000000000
0.releases.2999.relatedProcesses.0,0.releases.2999,0,P000024/2025/2026/1413000000,planning,Supply of Office Stationaries,ocid,ocds-ozzobm-P000024/2025/2026/1413000000
0.releases.3000.relatedProcesses.0,0.releases.3000,0,P000040/2025/2026/5300003001,planning,Tender for insurance of vehicle,ocid,ocds-ozzobm-P000040/2025/2026/5300003001
0.releases.3001.relatedProcesses.0,0.releases.3001,0,P000067/2025/2026/0400000000,planning,Sound system,ocid,ocds-ozzobm-P000067/2025/2026/0400000000
0.releases.3002.relatedProcesses.0,0.releases.3002,0,P000067/2025/2026/0400000000,planning,Sound system,ocid,ocds-ozzobm-P000067/2025/2026/0400000000
0.releases.3003.relatedProcesses.0,0.releases.3003,0,P000077/2025/2026/1605000000,planning,Supply of Stationary (cartridges),ocid,ocds-ozzobm-P000077/2025/2026/1605000000
0.releases.3004.relatedProcesses.0,0.releases.3004,0,P000020/2025/2026/8300000000,planning,"Consultancy service for Assessment of the public knowledge on nuclear (2 districts), report of the findings, perform risk assessment and develop awareness plan",ocid,ocds-ozzobm-P000020/2025/2026/8300000000
0.releases.3005.relatedProcesses.0,0.releases.3005,0,P000020/2025/2026/8300000000,planning,"Consultancy service for Assessment of the public knowledge on nuclear (2 districts), report of the findings, perform risk assessment and develop awareness plan",ocid,ocds-ozzobm-P000020/2025/2026/8300000000
0.releases.3006.relatedProcesses.0,0.releases.3006,0,P000061/2025/2026/0400000000,planning,Branding for NUC(print production and installation),ocid,ocds-ozzobm-P000061/2025/2026/0400000000
0.releases.3007.relatedProcesses.0,0.releases.3007,0,P000005/2025/2026/6600000000,planning,Tender For Cleaning Services of Public Places In Byimana and Mbuye Sectors,ocid,ocds-ozzobm-P000005/2025/2026/6600000000
0.releases.3008.relatedProcesses.0,0.releases.3008,0,P000007/2025/2026/1412005000,planning,Provision of hotel and Restaurant services under framework contract,ocid,ocds-ozzobm-P000007/2025/2026/1412005000
0.releases.3009.relatedProcesses.0,0.releases.3009,0,P000007/2025/2026/1412005000,planning,Provision of hotel and Restaurant services under framework contract,ocid,ocds-ozzobm-P000007/2025/2026/1412005000
0.releases.3010.relatedProcesses.0,0.releases.3010,0,P000012/2024/2025/4200003001,planning,Tender for Office FURNITURES,ocid,ocds-ozzobm-P000012/2024/2025/4200003001
0.releases.3011.relatedProcesses.0,0.releases.3011,0,P000061/2025/2026/0400000000,planning,Branding for NUC(print production and installation),ocid,ocds-ozzobm-P000061/2025/2026/0400000000
0.releases.3012.relatedProcesses.0,0.releases.3012,0,P000018/2025/2026/5800003002,planning,Purchase of Office Equipments,ocid,ocds-ozzobm-P000018/2025/2026/5800003002
0.releases.3013.relatedProcesses.0,0.releases.3013,0,P000095/2025/2026/0702000000,planning,Acquisition of foodstuff for trainees and trainers at RCS training school,ocid,ocds-ozzobm-P000095/2025/2026/0702000000
0.releases.3014.relatedProcesses.0,0.releases.3014,0,P000025/2025/2026/0900000000,planning,Hiring Hotel services for MINAGRI in different Districts,ocid,ocds-ozzobm-P000025/2025/2026/0900000000
0.releases.3015.relatedProcesses.0,0.releases.3015,0,P000025/2025/2026/0900000000,planning,Hiring Hotel services for MINAGRI in different Districts,ocid,ocds-ozzobm-P000025/2025/2026/0900000000
0.releases.3016.relatedProcesses.0,0.releases.3016,0,P000025/2025/2026/0900000000,planning,Hiring Hotel services for MINAGRI in different Districts,ocid,ocds-ozzobm-P000025/2025/2026/0900000000
0.releases.3017.relatedProcesses.0,0.releases.3017,0,P000043/2025/2026/0400000000,planning,"Maintenance of LED Screen, sound system and supply of sound system accessories",ocid,ocds-ozzobm-P000043/2025/2026/0400000000
0.releases.3018.relatedProcesses.0,0.releases.3018,0,P000052/2025/2026/6600000000,planning,Tender for managing the District cattle slaugterhouse,ocid,ocds-ozzobm-P000052/2025/2026/6600000000
0.releases.3019.relatedProcesses.0,0.releases.3019,0,P000003/2025/2026/4900003001,planning,Service of hygienic gardening and and security for kibilizi DH,ocid,ocds-ozzobm-P000003/2025/2026/4900003001
0.releases.3020.relatedProcesses.0,0.releases.3020,0,P000003/2025/2026/4900003001,planning,Service of hygienic gardening and and security for kibilizi DH,ocid,ocds-ozzobm-P000003/2025/2026/4900003001
0.releases.3021.relatedProcesses.0,0.releases.3021,0,P000003/2023/2024/4000003001,planning,Purchase of  stationaries and printings for Kibungo referral Hospital,ocid,ocds-ozzobm-P000003/2023/2024/4000003001
0.releases.3022.relatedProcesses.0,0.releases.3022,0,P000006/2025/2026/2304000000,planning,Acquisition of Hotel services,ocid,ocds-ozzobm-P000006/2025/2026/2304000000
0.releases.3023.relatedProcesses.0,0.releases.3023,0,P000017/2025/2026/1400000000,planning,Provision of codification service,ocid,ocds-ozzobm-P000017/2025/2026/1400000000
0.releases.3024.relatedProcesses.0,0.releases.3024,0,P000041/2025/2026/5600000000,planning,Tender for Study of Buruseri-Kabiza-Brasserie streetlight,ocid,ocds-ozzobm-P000041/2025/2026/5600000000
0.releases.3025.relatedProcesses.0,0.releases.3025,0,P000034/2025/2026/5300003001,planning,Tender for maintenance and repair vehicles of Munini Hospital,ocid,ocds-ozzobm-P000034/2025/2026/5300003001
0.releases.3026.relatedProcesses.0,0.releases.3026,0,P000041/2025/2026/1202000000,planning,Hiring a poverty dynamics analysis expert to provide technical assistance to support the design and analysis of the EICV8.,ocid,ocds-ozzobm-P000041/2025/2026/1202000000
0.releases.3027.relatedProcesses.0,0.releases.3027,0,P000041/2025/2026/1202000000,planning,Hiring a poverty dynamics analysis expert to provide technical assistance to support the design and analysis of the EICV8.,ocid,ocds-ozzobm-P000041/2025/2026/1202000000
0.releases.3028.relatedProcesses.0,0.releases.3028,0,P000013/2023/2024/1204000000,planning,"Services for editing and mixing of audio records, Production of audio and video spots, Video coverage and photography in RPPA events and video coverage in interviews for the recruitment of RPPA Staff",ocid,ocds-ozzobm-P000013/2023/2024/1204000000
0.releases.3029.relatedProcesses.0,0.releases.3029,0,P000006/2025/2026/2304000000,planning,Acquisition of Hotel services,ocid,ocds-ozzobm-P000006/2025/2026/2304000000
0.releases.3030.relatedProcesses.0,0.releases.3030,0,P000021/2025/2026/1903001001,planning,Hiring individual consultants to onboard public services on Irembo low-code/no-code platform seven (7) mid-level Software Engineers,ocid,ocds-ozzobm-P000021/2025/2026/1903001001
0.releases.3031.relatedProcesses.0,0.releases.3031,0,P000021/2025/2026/1903001001,planning,Hiring individual consultants to onboard public services on Irembo low-code/no-code platform seven (7) mid-level Software Engineers,ocid,ocds-ozzobm-P000021/2025/2026/1903001001
0.releases.3032.relatedProcesses.0,0.releases.3032,0,P000034/2025/2026/5300003001,planning,Tender for maintenance and repair vehicles of Munini Hospital,ocid,ocds-ozzobm-P000034/2025/2026/5300003001
0.releases.3033.relatedProcesses.0,0.releases.3033,0,P000021/2025/2026/1903001001,planning,Hiring individual consultants to onboard public services on Irembo low-code/no-code platform seven (7) mid-level Software Engineers,ocid,ocds-ozzobm-P000021/2025/2026/1903001001
0.releases.3034.relatedProcesses.0,0.releases.3034,0,P000011/2025/2026/0110000000,planning,Provision of Broadcasting services,ocid,ocds-ozzobm-P000011/2025/2026/0110000000
0.releases.3035.relatedProcesses.0,0.releases.3035,0,P000021/2025/2026/1903001001,planning,Hiring individual consultants to onboard public services on Irembo low-code/no-code platform seven (7) mid-level Software Engineers,ocid,ocds-ozzobm-P000021/2025/2026/1903001001
0.releases.3036.relatedProcesses.0,0.releases.3036,0,P000019/2025/2026/0110000000,planning,Supply of digital cameras and related accessories,ocid,ocds-ozzobm-P000019/2025/2026/0110000000
0.releases.3038.relatedProcesses.0,0.releases.3038,0,P000021/2025/2026/1903001001,planning,Hiring individual consultants to onboard public services on Irembo low-code/no-code platform seven (7) mid-level Software Engineers,ocid,ocds-ozzobm-P000021/2025/2026/1903001001
0.releases.3039.relatedProcesses.0,0.releases.3039,0,P000021/2025/2026/1903001001,planning,Hiring individual consultants to onboard public services on Irembo low-code/no-code platform seven (7) mid-level Software Engineers,ocid,ocds-ozzobm-P000021/2025/2026/1903001001
0.releases.3040.relatedProcesses.0,0.releases.3040,0,P000021/2025/2026/1903001001,planning,Hiring individual consultants to onboard public services on Irembo low-code/no-code platform seven (7) mid-level Software Engineers,ocid,ocds-ozzobm-P000021/2025/2026/1903001001
0.releases.3041.relatedProcesses.0,0.releases.3041,0,P000043/2025/2026/1808000000,planning,Implimentation of Nzove 3 water treatment plant upgrade,ocid,ocds-ozzobm-P000043/2025/2026/1808000000
0.releases.3042.relatedProcesses.0,0.releases.3042,0,P000029/2025/2026/4100000000,planning,Construction of Nyamata Health Center,ocid,ocds-ozzobm-P000029/2025/2026/4100000000
0.releases.3043.relatedProcesses.0,0.releases.3043,0,P000005/2025/2026/1903001002,planning,Tender for hiring a Consulting  Firm to audit disposition funds for the ICT facility project,ocid,ocds-ozzobm-P000005/2025/2026/1903001002
0.releases.3044.relatedProcesses.0,0.releases.3044,0,P000028/2025/2026/1804000000,planning,Provision of insurance of RHA assets and stock,ocid,ocds-ozzobm-P000028/2025/2026/1804000000
0.releases.3045.relatedProcesses.0,0.releases.3045,0,P000028/2025/2026/1804000000,planning,Provision of insurance of RHA assets and stock,ocid,ocds-ozzobm-P000028/2025/2026/1804000000
0.releases.3046.relatedProcesses.0,0.releases.3046,0,P000011/2025/2026/4200003002,planning,"Maintenance and repair of air conditioners, hospital fridge and mortuary fridge",ocid,ocds-ozzobm-P000011/2025/2026/4200003002
0.releases.3047.relatedProcesses.0,0.releases.3047,0,P000003/2024/2025/2903001008,planning,Design of PFMUs and corresponding SFMPs,ocid,ocds-ozzobm-P000003/2024/2025/2903001008
0.releases.3048.relatedProcesses.0,0.releases.3048,0,P000003/2024/2025/2903001008,planning,Design of PFMUs and corresponding SFMPs,ocid,ocds-ozzobm-P000003/2024/2025/2903001008
0.releases.3049.relatedProcesses.0,0.releases.3049,0,P000005/2025/2026/0902000000,planning,"Tender for framework contract for maintenance and repair services (including spare parts) of SEQI/lab equipment, materials amd tools",ocid,ocds-ozzobm-P000005/2025/2026/0902000000
0.releases.3050.relatedProcesses.0,0.releases.3050,0,P000074/2025/2026/6500000000,planning,SUPERVISION FOR CONSTRUCTION OF BUTERERI BRIDGE,ocid,ocds-ozzobm-P000074/2025/2026/6500000000
0.releases.3051.relatedProcesses.0,0.releases.3051,0,P000041/2024/2025/0108000000,planning,Hiring a company for to do the cleaning services with RDB and its other offices,ocid,ocds-ozzobm-P000041/2024/2025/0108000000
0.releases.3052.relatedProcesses.0,0.releases.3052,0,P000009/2025/2026/2306570000,planning,Supply of electricity for RDRC Head office and its centers,ocid,ocds-ozzobm-P000009/2025/2026/2306570000
0.releases.3053.relatedProcesses.0,0.releases.3053,0,P000009/2025/2026/2306570000,planning,Supply of electricity for RDRC Head office and its centers,ocid,ocds-ozzobm-P000009/2025/2026/2306570000
0.releases.3054.relatedProcesses.0,0.releases.3054,0,P000075/2025/2026/6500000000,planning,SUPERVISION FOR CONSTRUCTION OF LATRINES AT EP KARAMA IN JANJA SECTOR,ocid,ocds-ozzobm-P000075/2025/2026/6500000000
0.releases.3055.relatedProcesses.0,0.releases.3055,0,P000040/2025/2026/4100000000,planning,Maintenance of Bugesera District public lighting,ocid,ocds-ozzobm-P000040/2025/2026/4100000000
0.releases.3056.relatedProcesses.0,0.releases.3056,0,P000019/2023/2024/1606000000,planning,Sports and recreational facilities and services,ocid,ocds-ozzobm-P000019/2023/2024/1606000000
0.releases.3057.relatedProcesses.0,0.releases.3057,0,P000005/2025/2026/0902000000,planning,"Tender for framework contract for maintenance and repair services (including spare parts) of SEQI/lab equipment, materials amd tools",ocid,ocds-ozzobm-P000005/2025/2026/0902000000
0.releases.3058.relatedProcesses.0,0.releases.3058,0,P000003/2025/2026/0109000000,planning,Provision of transport services with in Kigali,ocid,ocds-ozzobm-P000003/2025/2026/0109000000
0.releases.3059.relatedProcesses.0,0.releases.3059,0,P000003/2025/2026/0109000000,planning,Provision of transport services with in Kigali,ocid,ocds-ozzobm-P000003/2025/2026/0109000000
0.releases.3060.relatedProcesses.0,0.releases.3060,0,P000025/2025/2026/0900000000,planning,Hiring Hotel services for MINAGRI in different Districts,ocid,ocds-ozzobm-P000025/2025/2026/0900000000
0.releases.3061.relatedProcesses.0,0.releases.3061,0,P000005/2025/2026/0902000000,planning,"Tender for framework contract for maintenance and repair services (including spare parts) of SEQI/lab equipment, materials amd tools",ocid,ocds-ozzobm-P000005/2025/2026/0902000000
0.releases.3062.relatedProcesses.0,0.releases.3062,0,P000067/2025/2026/6200000000,planning,Supply personal protective equipments PPEs at new classrooms construction under PPD Basket Fund,ocid,ocds-ozzobm-P000067/2025/2026/6200000000
0.releases.3063.relatedProcesses.0,0.releases.3063,0,P000002/2025/2026/4800003001,planning,Tender for supply of fuel at Kaduha DH,ocid,ocds-ozzobm-P000002/2025/2026/4800003001
0.releases.3064.relatedProcesses.0,0.releases.3064,0,P000052/2025/2026/6600000000,planning,Tender for managing the District cattle slaugterhouse,ocid,ocds-ozzobm-P000052/2025/2026/6600000000
0.releases.3065.relatedProcesses.0,0.releases.3065,0,P000002/2025/2026/4800003001,planning,Tender for supply of fuel at Kaduha DH,ocid,ocds-ozzobm-P000002/2025/2026/4800003001
